Item Code,Location,Channel,Month,SARIMA forecast,Exponential Smoothing forecast,Best Fit Model,Best Fit Forecast,First Forecast Month,Override
23350,Myntra SJIT - Bangalore,Myntra,30-09-2024,2.61,2,Sarima,2.61,31-05-2024,
23350,Myntra SJIT - Bangalore,Myntra,31-10-2024,2.61,2,Sarima,2.61,31-05-2024,
23350,Myntra SJIT - Bangalore,Myntra,30-11-2024,2.61,2,Sarima,2.61,31-05-2024,
23350,Myntra SJIT - Bangalore,Myntra,31-12-2024,2.61,2,Sarima,2.61,31-05-2024,
23350,Myntra SJIT - Bangalore,Myntra,31-01-2025,2.74,2,Sarima,2.74,31-05-2024,
23350,Myntra SJIT - Bangalore,Myntra,28-02-2025,2.87,2,Sarima,2.87,31-05-2024,
23350,Myntra SJIT - Bangalore,Myntra,31-03-2025,2.48,2,Sarima,2.48,31-05-2024,
23350,Myntra SJIT - Bangalore,Myntra,30-04-2025,2.74,2,Sarima,2.74,31-05-2024,
23350,Myntra SJIT - Bangalore,Myntra,31-05-2025,2.66,2,Sarima,2.66,31-05-2024,
23350,Myntra SJIT - Bangalore,Myntra,30-06-2025,2.71,2,Sarima,2.71,31-05-2024,
23350,Myntra SJIT - Bangalore,Myntra,31-07-2025,2.66,2,Sarima,2.66,31-05-2024,
23350,Myntra SJIT - Bangalore,Myntra,31-08-2025,2.66,2,Sarima,2.66,31-05-2024,
23350,Myntra SJIT - Bangalore,Myntra,30-09-2025,2.69,2,Sarima,2.69,31-05-2024,
23350,Myntra SJIT - Bangalore,Myntra,31-10-2025,2.69,2,Sarima,2.69,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,31-05-2024,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,30-06-2024,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,31-07-2024,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,31-08-2024,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,30-09-2024,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,31-10-2024,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,30-11-2024,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,31-12-2024,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,31-01-2025,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,28-02-2025,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,31-03-2025,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,30-04-2025,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,31-05-2025,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,30-06-2025,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,31-07-2025,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,31-08-2025,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,30-09-2025,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23350,Myntra SJIT - Mumbai,Myntra,31-10-2025,0,1.14,Exponential Smoothing,1.14,31-05-2024,
23400,Amazon FBA,Amazon,31-05-2024,5.06,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,30-06-2024,5.42,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,31-07-2024,5.12,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,31-08-2024,5.06,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,30-09-2024,5.3,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,31-10-2024,5.42,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,30-11-2024,5.42,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,31-12-2024,5.36,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,31-01-2025,5.3,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,28-02-2025,5.3,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,31-03-2025,5.48,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,30-04-2025,5.36,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,31-05-2025,5.36,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,30-06-2025,5.34,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,31-07-2025,5.36,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,31-08-2025,5.36,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,30-09-2025,5.34,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Amazon FBA,Amazon,31-10-2025,5.34,4.95,Exponential Smoothing,4.95,31-05-2024,
23400,Aramax Bangalore,Amazon,31-05-2024,5.99,6.14,Sarima,5.99,31-05-2024,
23400,Aramax Bangalore,Amazon,30-06-2024,5.96,6.12,Sarima,5.96,31-05-2024,
23400,Aramax Bangalore,Amazon,31-07-2024,5.98,6.14,Sarima,5.98,31-05-2024,
23400,Aramax Bangalore,Amazon,31-08-2024,5.99,6.15,Sarima,5.99,31-05-2024,
23400,Aramax Bangalore,Amazon,30-09-2024,5.96,6.12,Sarima,5.96,31-05-2024,
23400,Aramax Bangalore,Amazon,31-10-2024,5.95,6.12,Sarima,5.95,31-05-2024,
23400,Aramax Bangalore,Amazon,30-11-2024,5.95,6.12,Sarima,5.95,31-05-2024,
23400,Aramax Bangalore,Amazon,31-12-2024,5.95,6.14,Sarima,5.95,31-05-2024,
23400,Aramax Bangalore,Amazon,31-01-2025,5.96,6.15,Sarima,5.96,31-05-2024,
23400,Aramax Bangalore,Amazon,28-02-2025,5.96,6.13,Sarima,5.96,31-05-2024,
23400,Aramax Bangalore,Amazon,31-03-2025,5.96,6.14,Sarima,5.96,31-05-2024,
23400,Aramax Bangalore,Amazon,30-04-2025,5.96,6.13,Sarima,5.96,31-05-2024,
23400,Aramax Bangalore,Amazon,31-05-2025,5.95,6.14,Sarima,5.95,31-05-2024,
23400,Aramax Bangalore,Amazon,30-06-2025,5.95,6.12,Sarima,5.95,31-05-2024,
23400,Aramax Bangalore,Amazon,31-07-2025,5.95,6.14,Sarima,5.95,31-05-2024,
23400,Aramax Bangalore,Amazon,31-08-2025,5.95,6.15,Sarima,5.95,31-05-2024,
23400,Aramax Bangalore,Amazon,30-09-2025,5.95,6.12,Sarima,5.95,31-05-2024,
23400,Aramax Bangalore,Amazon,31-10-2025,5.95,6.12,Sarima,5.95,31-05-2024,
23400,Bhiwandi,Amazon,31-05-2024,13.22,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,30-06-2024,14,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,31-07-2024,13.44,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,31-08-2024,13.22,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,30-09-2024,13.89,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,31-10-2024,14.11,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,30-11-2024,14.11,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,31-12-2024,14.11,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,31-01-2025,13.78,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,28-02-2025,13.67,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,31-03-2025,14.44,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,30-04-2025,13.22,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,31-05-2025,13.2,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,30-06-2025,13.11,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,31-07-2025,13.17,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,31-08-2025,13.2,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,30-09-2025,13.12,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Amazon,31-10-2025,13.1,8.02,Exponential Smoothing,8.02,31-05-2024,
23400,Bhiwandi,Myntra,31-05-2024,3.02,2.32,Exponential Smoothing,2.32,31-05-2024,
23400,Bhiwandi,Myntra,30-06-2024,3,2.4,Exponential Smoothing,2.4,31-05-2024,
23400,Bhiwandi,Myntra,31-07-2024,2.98,2.52,Exponential Smoothing,2.52,31-05-2024,
23400,Bhiwandi,Myntra,31-08-2024,2.96,2.02,Exponential Smoothing,2.02,31-05-2024,
23400,Bhiwandi,Myntra,30-09-2024,2.95,2.21,Exponential Smoothing,2.21,31-05-2024,
23400,Bhiwandi,Myntra,31-10-2024,3,2.31,Exponential Smoothing,2.31,31-05-2024,
23400,Bhiwandi,Myntra,30-11-2024,2.95,2.34,Exponential Smoothing,2.34,31-05-2024,
23400,Bhiwandi,Myntra,31-12-2024,3,2.3,Exponential Smoothing,2.3,31-05-2024,
23400,Bhiwandi,Myntra,31-01-2025,2.98,2.34,Exponential Smoothing,2.34,31-05-2024,
23400,Bhiwandi,Myntra,28-02-2025,2.98,2.19,Exponential Smoothing,2.19,31-05-2024,
23400,Bhiwandi,Myntra,31-03-2025,2.98,2.39,Exponential Smoothing,2.39,31-05-2024,
23400,Bhiwandi,Myntra,30-04-2025,3,2.27,Exponential Smoothing,2.27,31-05-2024,
23400,Bhiwandi,Myntra,31-05-2025,3,2.32,Exponential Smoothing,2.32,31-05-2024,
23400,Bhiwandi,Myntra,30-06-2025,3,2.4,Exponential Smoothing,2.4,31-05-2024,
23400,Bhiwandi,Myntra,31-07-2025,3,2.52,Exponential Smoothing,2.52,31-05-2024,
23400,Bhiwandi,Myntra,31-08-2025,3,2.02,Exponential Smoothing,2.02,31-05-2024,
23400,Bhiwandi,Myntra,30-09-2025,3,2.21,Exponential Smoothing,2.21,31-05-2024,
23400,Bhiwandi,Myntra,31-10-2025,3,2.31,Exponential Smoothing,2.31,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,31-05-2024,0.1,1.65,Exponential Smoothing,1.65,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,30-06-2024,0,1.96,Exponential Smoothing,1.96,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,31-07-2024,0,2.41,Exponential Smoothing,2.41,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,31-08-2024,0,0.64,Exponential Smoothing,0.64,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,30-09-2024,0,1.25,Exponential Smoothing,1.25,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,31-10-2024,0,1.59,Exponential Smoothing,1.59,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,30-11-2024,0,1.64,Exponential Smoothing,1.64,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,31-12-2024,0,1.59,Exponential Smoothing,1.59,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,31-01-2025,0,1.68,Exponential Smoothing,1.68,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,28-02-2025,0,0.98,Exponential Smoothing,0.98,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,31-03-2025,0,2.12,Exponential Smoothing,2.12,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,30-04-2025,0,1.42,Exponential Smoothing,1.42,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,31-05-2025,0,1.65,Exponential Smoothing,1.65,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,30-06-2025,0,1.96,Exponential Smoothing,1.96,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,31-07-2025,0,2.41,Exponential Smoothing,2.41,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,31-08-2025,0,0.64,Exponential Smoothing,0.64,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,30-09-2025,0,1.25,Exponential Smoothing,1.25,31-05-2024,
23400,Myntra SJIT - Bangalore,Myntra,31-10-2025,0,1.59,Exponential Smoothing,1.59,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,31-05-2024,0.92,1.28,Exponential Smoothing,1.28,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,30-06-2024,1,1.48,Exponential Smoothing,1.48,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,31-07-2024,0.92,1.24,Exponential Smoothing,1.24,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,31-08-2024,0.84,0.79,Exponential Smoothing,0.79,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,30-09-2024,0.76,0.92,Exponential Smoothing,0.92,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,31-10-2024,0.92,1.32,Exponential Smoothing,1.32,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,30-11-2024,0.76,0.95,Exponential Smoothing,0.95,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,31-12-2024,0.92,1.22,Exponential Smoothing,1.22,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,31-01-2025,0.92,1.34,Exponential Smoothing,1.34,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,28-02-2025,0.76,0.7,Exponential Smoothing,0.7,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,31-03-2025,0.76,0.87,Exponential Smoothing,0.87,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,30-04-2025,0.84,1.46,Exponential Smoothing,1.46,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,31-05-2025,0.83,1.28,Exponential Smoothing,1.28,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,30-06-2025,0.84,1.48,Exponential Smoothing,1.48,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,31-07-2025,0.83,1.24,Exponential Smoothing,1.24,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,31-08-2025,0.83,0.79,Exponential Smoothing,0.79,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,30-09-2025,0.82,0.92,Exponential Smoothing,0.92,31-05-2024,
23400,Myntra SJIT - Mumbai,Myntra,31-10-2025,0.83,1.32,Exponential Smoothing,1.32,31-05-2024,
23800,Amazon FBA,Amazon,31-05-2024,2.16,2.55,Exponential Smoothing,2.55,31-05-2024,
23800,Amazon FBA,Amazon,30-06-2024,2.08,2.38,Exponential Smoothing,2.38,31-05-2024,
23800,Amazon FBA,Amazon,31-07-2024,2.16,2.41,Exponential Smoothing,2.41,31-05-2024,
23800,Amazon FBA,Amazon,31-08-2024,2.16,2.06,Exponential Smoothing,2.06,31-05-2024,
23800,Amazon FBA,Amazon,30-09-2024,2.08,2.09,Exponential Smoothing,2.09,31-05-2024,
23800,Amazon FBA,Amazon,31-10-2024,2.4,2.47,Exponential Smoothing,2.47,31-05-2024,
23800,Amazon FBA,Amazon,30-11-2024,2.24,2.22,Exponential Smoothing,2.22,31-05-2024,
23800,Amazon FBA,Amazon,31-12-2024,2.08,2,Exponential Smoothing,2,31-05-2024,
23800,Amazon FBA,Amazon,31-01-2025,2.08,2.14,Exponential Smoothing,2.14,31-05-2024,
23800,Amazon FBA,Amazon,28-02-2025,2.16,2.15,Exponential Smoothing,2.15,31-05-2024,
23800,Amazon FBA,Amazon,31-03-2025,2,2.24,Exponential Smoothing,2.24,31-05-2024,
23800,Amazon FBA,Amazon,30-04-2025,2,2.3,Exponential Smoothing,2.3,31-05-2024,
23800,Amazon FBA,Amazon,31-05-2025,2.01,2.55,Exponential Smoothing,2.55,31-05-2024,
23800,Amazon FBA,Amazon,30-06-2025,2.01,2.38,Exponential Smoothing,2.38,31-05-2024,
23800,Amazon FBA,Amazon,31-07-2025,2.01,2.41,Exponential Smoothing,2.41,31-05-2024,
23800,Amazon FBA,Amazon,31-08-2025,2.01,2.06,Exponential Smoothing,2.06,31-05-2024,
23800,Amazon FBA,Amazon,30-09-2025,2.01,2.09,Exponential Smoothing,2.09,31-05-2024,
23800,Amazon FBA,Amazon,31-10-2025,2.03,2.47,Exponential Smoothing,2.47,31-05-2024,
23800,Aramax Bangalore,Amazon,31-05-2024,3.94,4.83,Exponential Smoothing,4.83,31-05-2024,
23800,Aramax Bangalore,Amazon,30-06-2024,4,4.6,Exponential Smoothing,4.6,31-05-2024,
23800,Aramax Bangalore,Amazon,31-07-2024,3.98,4.57,Exponential Smoothing,4.57,31-05-2024,
23800,Aramax Bangalore,Amazon,31-08-2024,3.96,4.25,Exponential Smoothing,4.25,31-05-2024,
23800,Aramax Bangalore,Amazon,30-09-2024,3.98,4.27,Exponential Smoothing,4.27,31-05-2024,
23800,Aramax Bangalore,Amazon,31-10-2024,3.9,4.57,Exponential Smoothing,4.57,31-05-2024,
23800,Aramax Bangalore,Amazon,30-11-2024,3.94,4.48,Exponential Smoothing,4.48,31-05-2024,
23800,Aramax Bangalore,Amazon,31-12-2024,3.96,4.13,Exponential Smoothing,4.13,31-05-2024,
23800,Aramax Bangalore,Amazon,31-01-2025,3.96,4.28,Exponential Smoothing,4.28,31-05-2024,
23800,Aramax Bangalore,Amazon,28-02-2025,3.96,4.2,Exponential Smoothing,4.2,31-05-2024,
23800,Aramax Bangalore,Amazon,31-03-2025,3.96,4.55,Exponential Smoothing,4.55,31-05-2024,
23800,Aramax Bangalore,Amazon,30-04-2025,3.98,4.51,Exponential Smoothing,4.51,31-05-2024,
23800,Aramax Bangalore,Amazon,31-05-2025,3.98,4.83,Exponential Smoothing,4.83,31-05-2024,
23800,Aramax Bangalore,Amazon,30-06-2025,3.98,4.6,Exponential Smoothing,4.6,31-05-2024,
23800,Aramax Bangalore,Amazon,31-07-2025,3.98,4.57,Exponential Smoothing,4.57,31-05-2024,
23800,Aramax Bangalore,Amazon,31-08-2025,3.98,4.25,Exponential Smoothing,4.25,31-05-2024,
23800,Aramax Bangalore,Amazon,30-09-2025,3.98,4.27,Exponential Smoothing,4.27,31-05-2024,
23800,Aramax Bangalore,Amazon,31-10-2025,3.98,4.57,Exponential Smoothing,4.57,31-05-2024,
23800,Bhiwandi,Amazon,31-05-2024,6.04,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,30-06-2024,6,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,31-07-2024,6.03,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,31-08-2024,6.04,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,30-09-2024,6.03,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,31-10-2024,6.09,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,30-11-2024,6.05,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,31-12-2024,6.03,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,31-01-2025,6.03,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,28-02-2025,6.05,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,31-03-2025,5.99,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,30-04-2025,6.03,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,31-05-2025,6.03,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,30-06-2025,6.03,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,31-07-2025,6.03,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,31-08-2025,6.03,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,30-09-2025,6.03,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Amazon,31-10-2025,6.03,5.5,Exponential Smoothing,5.5,31-05-2024,
23800,Bhiwandi,Myntra,31-05-2024,0,0.01,Sarima,0,31-05-2024,
23800,Bhiwandi,Myntra,30-06-2024,0,0.01,Sarima,0,31-05-2024,
23800,Bhiwandi,Myntra,31-07-2024,0.04,0.01,Sarima,0.04,31-05-2024,
23800,Bhiwandi,Myntra,31-08-2024,0.04,0.01,Sarima,0.04,31-05-2024,
23800,Bhiwandi,Myntra,30-09-2024,0,0.01,Sarima,0,31-05-2024,
23800,Bhiwandi,Myntra,31-10-2024,0,0.01,Sarima,0,31-05-2024,
23800,Bhiwandi,Myntra,30-11-2024,0,0.01,Sarima,0,31-05-2024,
23800,Bhiwandi,Myntra,31-12-2024,0,0.01,Sarima,0,31-05-2024,
23800,Bhiwandi,Myntra,31-01-2025,0,0.01,Sarima,0,31-05-2024,
23800,Bhiwandi,Myntra,28-02-2025,0,0.01,Sarima,0,31-05-2024,
23800,Bhiwandi,Myntra,31-03-2025,0.04,0.01,Sarima,0.04,31-05-2024,
23800,Bhiwandi,Myntra,30-04-2025,0.04,0.01,Sarima,0.04,31-05-2024,
23800,Bhiwandi,Myntra,31-05-2025,0.04,0.01,Sarima,0.04,31-05-2024,
23800,Bhiwandi,Myntra,30-06-2025,0.04,0.01,Sarima,0.04,31-05-2024,
23800,Bhiwandi,Myntra,31-07-2025,0.03,0.01,Sarima,0.03,31-05-2024,
23800,Bhiwandi,Myntra,31-08-2025,0.03,0.01,Sarima,0.03,31-05-2024,
23800,Bhiwandi,Myntra,30-09-2025,0.04,0.01,Sarima,0.04,31-05-2024,
23800,Bhiwandi,Myntra,31-10-2025,0.04,0.01,Sarima,0.04,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,31-05-2024,1,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,30-06-2024,0.44,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,31-07-2024,1.28,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,31-08-2024,1.28,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,30-09-2024,1,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,31-10-2024,1,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,30-11-2024,0.72,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,31-12-2024,0.16,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,31-01-2025,0.16,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,28-02-2025,1.28,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,31-03-2025,1,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,30-04-2025,1,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,31-05-2025,1,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,30-06-2025,1.16,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,31-07-2025,0.92,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,31-08-2025,0.92,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,30-09-2025,1,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Bangalore,Myntra,31-10-2025,1,1.45,Exponential Smoothing,1.45,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,31-05-2024,0,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,30-06-2024,0,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,31-07-2024,0.21,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,31-08-2024,0.21,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,30-09-2024,0,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,31-10-2024,0,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,30-11-2024,0,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,31-12-2024,0,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,31-01-2025,0,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,28-02-2025,0.21,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,31-03-2025,0,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,30-04-2025,0.21,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,31-05-2025,0.21,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,30-06-2025,0.29,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,31-07-2025,0.16,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,31-08-2025,0.16,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,30-09-2025,0.21,1.16,Exponential Smoothing,1.16,31-05-2024,
23800,Myntra SJIT - Mumbai,Myntra,31-10-2025,0.21,1.16,Exponential Smoothing,1.16,31-05-2024,
23807,Amazon FBA,Amazon,31-05-2024,4,3.31,Exponential Smoothing,3.31,31-05-2024,
23807,Amazon FBA,Amazon,30-06-2024,4,3.29,Exponential Smoothing,3.29,31-05-2024,
23807,Amazon FBA,Amazon,31-07-2024,4.23,3.18,Exponential Smoothing,3.18,31-05-2024,
23807,Amazon FBA,Amazon,31-08-2024,4.17,3.35,Exponential Smoothing,3.35,31-05-2024,
23807,Amazon FBA,Amazon,30-09-2024,4.28,3.62,Exponential Smoothing,3.62,31-05-2024,
23807,Amazon FBA,Amazon,31-10-2024,4.28,3.15,Exponential Smoothing,3.15,31-05-2024,
23807,Amazon FBA,Amazon,30-11-2024,4.4,3.24,Exponential Smoothing,3.24,31-05-2024,
23807,Amazon FBA,Amazon,31-12-2024,4.28,3.62,Exponential Smoothing,3.62,31-05-2024,
